year,2017-cesiu,2017-quart,2017-thall,abran,abrasives-manufactured,aluminum,antimony,arsenic,asbestos,barite,bauxite-alumina,beryllium,bismuth,boron,bromine,cadmium,cement,chromium,clays,cobalt,construction_sand_and gravel,copper,crushed_stone,diamond,diatomite,dimension-stone,feldspar,fluorspar,gallium,garnet,gemstones,germanum,gold,graphite,gypsum,hafnium,helium,indium,iodine,iron-oxide-pigments,iron-steel,iron-steel-scrap,iron-steel-slag,iron_ore,kyanite,lead,lime,lithium,magnesium-compounds,magnesium-metal,manganese,mercury,mica,molybdenum,nasul,nickel,niobium,nitrogen,peat,perlite,phosphate,platinum,potash,pumice,rare-earths,rhenium,salt,sand-industrial,selenium,silicon,silver,soda-ash,strontium,sulfur,talc,tantalum,tellurium,thorium,tin,titanium-metal,titanium-minerals,titanium-pigments,tungsten,vanadium,vermiculite,wollastonite,zinc,zirconium
1939,,0.156359649122807,,22.563291139240505,11.688524590163935,1.616780045351474,2.6117216117216118,8.160695891038113,19.48087431693989,118.83333333333333,100.14044943820224,0.0032409090909090907,0.2934156378600823,9.295958279009126,1.616780045351474,0.5056737588652482,84.57888493475683,17.390243902439025,144.04040404040404,0.23,1455.1020408163265,2.88663967611336,692.2330097087379,5.204379562043796e-05,44.5625,54.84615384615385,178.25,32.40909090909091,,9.418758256274769,2.5833333333333333e-06,,0.0006423423423423424,32.706422018348626,472.18543046357615,,0.2546428571428571,0.000738860103626943,0.384366576819407,8.9125,37.13541666666667,44.5625,,246.71280276816609,13.898635477582847,6.423423423423423,91.52759948652118,,31.0,1.0786686838124055,20.154753336749952,0.23609271523178807,17.305825242718445,0.46907894736842104,86.21523579201936,0.9235751295336787,,,99.02777777777777,,287.5,0.0006855769230769231,16.58139534883721,135.8095238095238,237.66666666666666,,245.0171821305842,536.0902255639097,0.17959697732997482,3.1548672566371683,0.05704,52.81481481481482,15.010526315789473,50.21126760563381,58.442622950819676,,0.16167800453514738,,0.6423423423423423,,,4.001796037492283,0.2995798319327731,0.151380042462845,78.35164835164835,,6.3097345132743365,11.765676567656765
1940,,0.16898047722342732,,33.433476394849784,12.564516129032258,1.8907766990291262,2.5210355987055015,7.64249975473364,20.99730458221024,188.16425120772948,115.92261904761905,0.007852822580645161,0.2822463768115942,10.130039011703511,1.7664399092970522,0.4303867403314917,92.18934911242604,18.547619047619047,173.4966592427617,0.29732824427480914,1657.4468085106384,3.0669291338582676,763.7254901960785,5.372413793103448e-05,48.6875,64.91666666666667,194.75,35.40909090909091,,12.854785478547855,2.3969230769230767e-06,,0.0007146788990825688,24.651898734177212,499.35897435897436,,0.33008474576271185,0.001054127198917456,0.3391380060949064,9.5,39.54314720812183,42.8021978021978,,310.35856573705183,15.185185185185187,6.833333333333333,101.69712793733682,,33.433476394849784,1.3092436974789916,24.66333471848042,0.15185185185185185,19.475,0.5025806451612903,85.51042810098794,1.0090673575129534,,,95.93596059113301,,303.1128404669261,0.0008243386243386243,22.84457478005865,116.44245142002988,0.09186320754716981,,276.2411347517731,594.6564885496183,0.20181347150259069,3.3290598290598292,0.06893805309734513,56.449275362318836,29.732824427480917,54.47552447552447,63.852459016393446,,0.20181347150259069,,0.7081818181818181,,,4.04171422641901,0.2714285714285714,0.16609808102345416,114.55882352941177,,5.564285714285714,10.090673575129534
1941,,0.19457831325301206,,43.25892857142858,14.907692307692308,2.662087912087912,3.1359223300970873,8.318310584599537,29.542682926829272,405.439330543933,147.2644376899696,0.009768145161290322,0.35108695652173916,12.328244274809162,2.584,0.4893939393939394,112.54355400696865,23.634146341463413,234.05797101449278,0.3726923076923077,1863.4615384615383,3.6566037735849055,905.607476635514,8.972222222222222e-05,60.5625,74.53846153846153,242.25,42.130434782608695,,13.006711409395972,2.7372881355932202e-06,,0.0008889908256880733,17.87822878228782,621.1538461538462,,0.48208955223880595,0.0024104477611940297,0.3958333333333333,11.4,43.64864864864865,50.73298429319372,,403.75,21.72645739910314,7.5703125,124.39024390243902,,33.41379310344828,1.9112426035502958,28.270722969843256,0.18044692737430168,24.910025706940875,0.6375,106.36663007683865,1.255181347150259,,,115.6324582338902,,365.66037735849056,0.0013076923076923077,24.593908629441625,154.05405405405406,0.08651785714285715,,323.0,702.1739130434784,0.2510362694300518,7.231343283582089,0.08575221238938054,70.72992700729927,24.974226804123713,66.36986301369863,78.78048780487805,,0.2510362694300518,,0.8426086956521739,0.08353448275862069,204.44905512897142,4.272675162044182,0.297239263803681,0.22378752886836029,164.23728813559322,,5.872727272727273,13.533519553072626
1942,,0.15141451414514145,0.05595454545454545,54.955357142857146,16.863013698630137,3.719033232628399,3.578488372093023,10.56743068074513,34.67605633802817,482.74509803921575,185.95166163141994,0.01183653846153846,0.4460144927536232,15.104294478527608,2.6587473002159827,0.707471264367816,138.47019122609672,21.982142857142858,315.64102564102564,0.5545045045045045,1923.4375,4.645283018867924,1139.8148148148148,0.0001249746192893401,64.78947368421052,82.06666666666666,246.2,45.592592592592595,,16.218708827404477,3.741641337386018e-06,,0.0011293577981651376,19.53968253968254,769.375,,0.5752336448598131,0.0017026279391424619,0.5051292572835453,13.988636363636363,53.75545851528385,65.13227513227514,1465.4761904761906,523.8297872340426,36.31268436578171,8.608391608391608,153.6828963795256,,18.345752608047693,2.4280078895463513,35.61443358976629,0.21596491228070175,31.726804123711343,0.7742138364779875,119.5145631067961,1.7460992907801418,,,154.4542032622334,,388.32807570977917,0.0010704347826086956,36.63690476190476,200.16260162601625,0.12396777442094663,,399.67532467532465,826.1744966442953,0.3189119170984456,8.489655172413793,0.1009016393442623,78.40764331210191,35.07122507122507,86.08391608391608,93.96946564885496,,0.3189119170984456,,1.0704347826086957,0.10612068965517242,62.17171717171717,5.8016778207182575,0.3674626865671642,0.28429561200923786,201.8032786885246,,6.763736263736264,17.1927374301676
1943,,0.198,0.0675,68.11926605504587,21.214285714285715,4.486404833836858,4.230769230769231,12.747875354107649,24.185667752443,474.4408945686901,214.90593342981185,0.014969758064516128,0.5380434782608695,18.424317617866006,3.36734693877551,0.853448275862069,162.117903930131,22.846153846153847,724.3902439024391,0.5085616438356164,2250.0,5.60377358490566,1325.892857142857,0.00016445182724252492,78.15789473684211,78.15789473684211,297.0,46.40625,0.000495,18.63237139272271,3.918205804749341e-06,,0.0013623853211009174,41.71348314606741,878.698224852071,,0.6570796460176991,0.0036940298507462687,0.6078591895210806,16.875,64.28571428571428,78.57142857142858,1596.774193548387,550.0,43.80530973451327,10.384615384615385,181.09756097560978,,17.870036101083034,3.2073434125269977,41.60526277087776,0.2623674911660777,34.94117647058823,0.9054878048780488,137.5,2.106382978723404,,,164.45182724252493,,441.9642857142857,0.001529351184346035,44.5945945945946,187.5,0.20511049723756905,,493.3554817275748,976.9736842105264,0.38471502590673573,7.774869109947644,0.10241379310344828,87.86982248520711,40.02695417789757,105.31914893617022,110.82089552238806,,0.38471502590673573,,1.291304347826087,0.12801724137931034,94.5859872611465,7.187454624655147,0.42550143266475643,0.3018292682926829,133.78378378378378,,8.159340659340659,19.235751295336787
1944,,0.13982758620689656,0.06674897119341563,72.41071428571429,22.845070422535212,4.900302114803625,4.660919540229885,13.92394196926775,25.786963434022258,275.38200339558574,240.2962962962963,0.016350806451612902,0.5876811594202899,20.505689001264223,3.8711217183770885,0.983030303030303,168.95833333333334,23.17142857142857,714.5374449339207,0.3861904761904762,2574.6031746031745,6.120754716981132,1398.2758620689656,0.00017883131201764058,85.36842105263158,57.92857142857143,324.4,49.15151515151515,0.0005406666666666666,22.310866574965612,4.634285714285715e-06,,0.0014880733944954128,30.148698884758367,858.2010582010582,,0.6786610878661088,0.005772241992882563,0.6705250103348491,18.022222222222222,70.21645021645021,88.63387978142076,1672.1649484536083,600.7407407407406,41.16751269035533,11.342657342657343,195.65741857659833,,19.82885085574572,3.5032397408207343,37.11278293453548,0.4728862973760933,40.55,0.9321839080459771,153.0188679245283,2.300709219858156,,,162.5250501002004,,453.07262569832403,0.001682572614107884,43.956639566395665,185.58352402745996,0.1868663594470046,,530.0653594771242,1074.1721854304635,0.4202072538860104,8.233502538071066,0.11186206896551724,94.85380116959064,43.25333333333333,108.13333333333334,117.53623188405797,,0.4202072538860104,,1.4104347826086956,0.13982758620689656,72.08888888888889,8.668697557586446,0.4990769230769231,0.34364406779661016,147.45454545454547,,8.912087912087912,21.010362694300518
1945,,0.15815533980582525,0.059021739130434785,67.875,23.608695652173914,4.921450151057402,4.681034482758621,13.984032964202937,40.52238805970149,235.06493506493507,232.05128205128207,0.016421370967741936,0.5902173913043478,20.236024844720497,3.8878281622911692,0.9582352941176471,170.39748953974893,23.271428571428572,662.1951219512196,0.44508196721311477,2468.181818181818,6.1471698113207545,1368.90756302521,0.0002728643216080402,81.45,85.73684210526316,325.8,47.911764705882355,0.000543,24.832317073170735,3.9347826086956525e-06,0.003693877551020408,0.0014544642857142857,37.621247113163975,806.4356435643564,,0.649003984063745,0.010375796178343949,0.7021551724137931,17.329787234042552,67.03703703703704,86.64893617021276,1629.0,588.086642599278,41.34517766497462,11.391608391608392,190.52631578947367,,30.11090573012939,3.5183585313174945,33.04930933804963,0.4166240409207161,38.32941176470588,0.9526315789473684,158.15533980582524,2.3106382978723405,,,192.7810650887574,,423.1168831168831,0.0016776519052523172,44.26630434782609,221.03120759837176,0.16933471933471933,,518.7898089171974,1071.7105263157894,0.422020725388601,11.391608391608392,0.09754491017964072,94.7093023255814,47.21739130434783,104.42307692307692,111.57534246575342,,0.422020725388601,,1.4165217391304348,0.14043103448275862,89.50549450549451,8.184695774506356,0.5059006211180124,0.3451271186440678,148.0909090909091,,8.95054945054945,21.89516129032258
1946,,0.0678902953586498,0.05207119741100324,62.60700389105059,22.041095890410958,4.861027190332326,4.223097112860892,11.05310160060452,40.734177215189874,240.14925373134326,233.5268505079826,0.01621975806451613,0.5075709779179811,19.766584766584764,3.6485260770975056,0.7380733944954129,159.30693069306932,30.942307692307693,751.8691588785047,0.47323529411764703,2366.176470588235,5.190322580645161,1257.03125,0.00010448051948051948,80.45,48.75757575757576,321.8,44.69444444444444,0.0005363333333333333,19.81527093596059,3.759345794392523e-06,0.004052896725440806,0.001436607142857143,36.40271493212669,659.4262295081967,,0.609469696969697,0.022254495159059473,0.6629583848372477,17.301075268817204,59.592592592592595,81.26262626262626,1489.8148148148148,524.1042345276874,51.73633440514469,8.988826815642458,171.3525026624068,,30.82375478927203,3.475161987041037,32.734218725344284,0.5645614035087719,35.99552572706935,0.8938888888888888,170.4449152542373,2.0841968911917097,,,204.18781725888326,272.7118644067796,374.1860465116279,0.0014114035087719298,47.744807121661715,294.14990859232176,0.14495495495495495,,492.04892966360853,1011.9496855345911,0.416839378238342,7.449074074074074,0.06260700389105059,91.94285714285714,43.60433604336043,105.85526315789474,103.80645161290323,,0.416839378238342,,1.3408333333333333,0.13870689655172413,120.97744360902254,7.700038284839203,0.5725978647686832,0.3551876379690949,144.95495495495496,,8.380208333333334,28.327464788732396
1947,,0.11702702702702703,0.0436272040302267,61.857142857142854,21.121951219512194,5.232628398791541,2.3437077131258457,9.910167648909995,41.14014251781472,289.6321070234113,269.7819314641745,0.008247619047619047,0.39633867276887874,19.330357142857142,4.133651551312649,0.500578034682081,156.03603603603605,27.0625,737.0212765957447,0.5931506849315068,2249.3506493506493,3.692963752665245,1273.5294117647059,0.00010433734939759036,86.6,52.484848484848484,346.4,46.810810810810814,0.0005773333333333333,22.319587628865982,4.2765432098765436e-06,0.00436272040302267,0.0015464285714285714,45.34031413612565,591.1262798634812,,0.6275362318840579,0.02395573997233748,0.6441056154704351,16.495238095238093,51.8562874251497,49.344729344729345,1431.404958677686,503.48837209302326,55.69131832797427,5.362229102167182,166.53846153846152,,30.54673721340388,3.7408207343412525,33.71509486432056,0.7127572016460906,34.161735700197234,0.946448087431694,184.45154419595312,2.243523316062176,,,246.37268847795164,283.0065359477124,343.6507936507937,0.001408130081300813,55.69131832797427,343.6507936507937,0.12027777777777778,,483.79888268156424,1006.9767441860465,0.41835748792270533,7.216666666666667,0.07497835497835498,78.37104072398189,40.09259259259259,108.25,105.60975609756099,,0.44870466321243524,,1.0069767441860464,0.12111888111888112,146.8316369303762,6.416953799414619,0.5312883435582823,0.3823399558498896,154.64285714285714,,7.4655172413793105,36.540084388185655
1948,,0.24729194187582562,0.0565558912386707,54.104046242774565,19.705263157894738,5.410404624277457,2.3139678615574786,10.489157841654059,34.86033519553072,341.60583941605836,299.04153354632587,0.008914285714285715,0.42448979591836733,20.50383351588171,4.4677804295942725,0.5114754098360655,146.25,24.63157894736842,776.7634854771784,0.6157894736842106,2282.9268292682927,3.8048780487804876,1327.659574468085,0.00012,72.0,56.72727272727273,374.4,50.5945945945946,0.0007488,23.225806451612904,4.254545454545455e-06,0.0036923076923076922,0.0016714285714285713,43.33333333333333,645.5172413793103,,0.6782608695652174,0.025892116182572613,0.5927802406586448,17.49532710280374,45.65853658536585,45.770171149144254,1451.1627906976744,478.77237851662403,49.26315789473684,4.703517587939698,164.21052631578948,,27.130434782608695,4.043196544276458,35.03746693451583,0.8432432432432433,33.974591651542646,1.0010695187165775,130.9090909090909,2.3576826196473553,,,236.96202531645568,280.23952095808386,325.5652173913044,0.0010576271186440679,60.77922077922078,412.3348017621145,0.1273469387755102,,512.8767123287671,985.2631578947369,0.42448979591836733,6.5,0.07865546218487394,73.99209486166008,29.023255813953487,114.84662576687116,105.76271186440678,,0.48497409326424873,,0.8547945205479452,0.1547107438016529,139.70149253731344,6.391696257853046,0.5128767123287671,0.39661016949152544,170.1818181818182,,6.260869565217392,36.92307692307692
1949,,0.1739047619047619,0.05909385113268609,49.485094850948514,20.75,4.8693333333333335,2.1406799531066825,11.395406889665502,27.499999999999996,310.0169779286927,305.3511705685618,0.008695238095238094,0.4140589569160998,20.021929824561404,4.599496221662468,0.4140589569160998,135.25925925925927,24.026315789473685,764.0167364016736,0.5143661971830986,2282.5,4.246511627906977,1250.6849315068494,0.00013136690647482015,70.23076923076923,49.351351351351354,304.3333333333333,46.82051282051282,0.0007304,21.558441558441558,4.634517766497462e-06,0.0025116918844566715,0.0017901960784313725,41.68949771689498,596.7320261437908,,0.6615942028985508,0.025255878284923927,0.563754245137388,16.6,39.35344827586207,67.380073800738,1323.1884057971015,405.77777777777777,52.622478386167145,5.386430678466077,150.9090909090909,,24.776119402985074,3.9438444924406046,31.41705132909994,0.7939130434782609,32.09138840070299,0.8695238095238095,103.74999999999999,2.070294784580499,,,210.36866359447006,231.13924050632912,324.3339253996448,0.0010434285714285715,58.33865814696485,500.2739726027397,0.2051685393258427,,481.79419525065964,899.5073891625617,0.4140589569160998,5.871382636655949,0.07904761904761905,79.3913043478261,38.6046511627907,112.02453987730061,100.32967032967034,,0.4730569948186529,,0.8337899543378996,0.166,136.2686567164179,6.027397260273973,0.49754768392370574,0.4030905077262693,166.0,,6.813432835820896,35.59454191033139
1950,,0.27496522948539637,0.07163043478260869,50.82262210796915,20.1734693877551,5.069230769230769,3.050925925925926,11.802985074626866,26.013157894736842,241.09756097560978,321.4634146341463,0.009414285714285714,0.4354625550660793,21.677631578947366,4.718377088305489,0.4135983263598326,143.26086956521738,26.716216216216218,763.3204633204633,0.5386920980926431,2410.9756097560976,4.1533613445378155,1326.8456375838925,0.00011909638554216868,76.03846153846153,54.916666666666664,329.5,50.69230769230769,0.000659,21.03191489361702,3.977867203219316e-06,0.00497984886649874,0.0017651785714285714,37.514231499051235,646.0784313725491,,0.6888501742160279,0.027344398340248963,0.6156960448458424,16.204918032786885,41.88559322033898,56.81034482758621,1372.9166666666667,396.19238476953905,56.97406340057636,6.747440273037543,160.73170731707316,,26.36,3.588021778584392,27.998411286778083,0.8377118644067797,32.95,0.9195348837209303,122.03703703703704,1.9929435483870968,,23.310502298158,205.29595015576322,280.8238636363636,346.23467600700525,0.0011297142857142858,47.41007194244604,484.55882352941177,0.5584745762711865,,497.98488664987406,959.7087378640776,0.32623762376237625,8.52155172413793,0.0830672268907563,83.41772151898735,47.7536231884058,111.06741573033707,104.05263157894737,,0.5121761658031088,,0.9369668246445497,0.17972727272727274,176.51785714285717,6.656565656565657,0.5030534351145038,0.48814814814814816,176.51785714285717,70.60714285714286,6.46078431372549,38.38834951456311
1951,,0.42018691588785045,0.08144927536231884,54.96332518337409,19.213675213675213,5.365155131264917,2.308008213552361,11.875330163761225,26.922155688622755,341.6413373860182,361.9967793880837,0.010704761904761904,0.4532258064516129,24.541484716157207,5.09750566893424,0.4,150.8724832214765,28.1,715.9235668789809,0.5085972850678733,2644.7058823529414,4.162962962962963,1508.724832214765,0.00011708333333333334,74.93333333333334,60.75675675675676,321.14285714285717,48.869565217391305,0.0007493333333333333,22.985685071574643,4.0504504504504505e-06,0.005662468513853904,0.002007142857142857,36.85245901639344,734.6405228758169,,0.8144927536231884,0.031092669432918395,0.65807962529274,17.841269841269842,43.650485436893206,52.89411764705882,1498.6666666666667,411.72161172161174,59.1578947368421,5.823834196891192,174.26356589147287,,32.91361639824305,4.0798548094373865,30.627704141006003,0.3685245901639344,37.21854304635762,0.9731601731601731,172.92307692307693,1.8890756302521008,,25.695921428405068,266.3507109004739,364.93506493506493,382.9642248722317,0.001158762886597938,54.430992736077485,555.0617283950618,1.3461077844311378,,591.578947368421,1017.1945701357466,0.31352859135285915,8.78125,0.0786013986013986,85.47528517110266,41.24770642201835,114.6938775510204,114.11167512690356,,0.5823834196891192,0.18890756302521008,0.8028571428571428,0.20436363636363636,158.3098591549296,6.028910880467723,0.26478209658421675,0.48869565217391303,159.43262411347519,,5.662468513853904,38.825561312607945
1952,,0.3867768595041322,0.08478260869565217,60.30927835051547,19.18032786885246,5.4672897196261685,2.526997840172786,13.389025576471933,24.248704663212436,271.1471610660486,358.3460949464012,0.011142857142857144,0.4717741935483871,25.434782608695652,4.246823956442832,0.47560975609756095,157.04697986577182,24.893617021276597,700.5988023952096,0.468,2785.714285714286,4.333333333333333,1539.4736842105262,0.0001225130890052356,78.0,68.82352941176471,260.0,45.88235294117647,0.00078,24.63157894736842,4.517374517374517e-06,0.004834710743801653,0.002108108108108108,31.493943472409153,780.0,,0.8478260869565217,0.03236514522821577,0.615951566201632,17.333333333333332,43.82022471910113,56.79611650485437,1529.4117647058824,384.23645320197045,61.578947368421055,6.446280991735537,180.0,0.9831932773109243,33.76623376623377,3.9327731092436973,27.711707404374042,0.40484429065743943,37.142857142857146,0.9957446808510638,165.95744680851064,1.8571428571428572,,26.747533871204567,258.5635359116022,349.25373134328356,387.4172185430464,0.0012928176795580111,54.29234338747099,559.8086124401914,0.59846547314578,,585.0,1008.6206896551724,0.3263598326359833,7.069486404833837,0.08571428571428572,87.64044943820225,47.56097560975609,118.78172588832487,110.90047393364928,,0.6062176165803109,0.20172413793103447,0.8796992481203008,0.21272727272727274,142.6829268292683,7.075257763130045,0.2653061224489796,0.47560975609756095,167.14285714285714,,6.554621848739496,49.056603773584904
1953,,0.5530612244897959,0.08836956521739131,57.65957446808511,20.66949152542373,5.290672451193059,3.0834386852085967,15.220918622066899,24.811800610376398,247.11246200607906,367.87330316742083,0.015436708860759494,0.49173387096774196,26.714129244249726,4.2565445026178015,0.5530612244897959,155.35031847133757,22.172727272727272,776.7515923566879,0.48106508875739645,2803.448275862069,3.8109375,1573.5483870967741,0.00013401098901098902,81.3,69.68571428571428,243.9,44.345454545454544,0.000813,23.451923076923077,4.558878504672897e-06,0.0033875,0.0021776785714285713,40.18121911037891,791.8831168831168,,0.8773381294964029,0.033734439834024896,0.6599025974025974,17.546762589928058,44.42622950819672,62.06106870229008,1524.375,360.79881656804736,64.1842105263158,8.212121212121213,190.546875,1.30427807486631,34.94269340974212,4.099159663865546,25.24287945712767,0.4355357142857143,38.530805687203795,1.0078512396694215,162.6,1.8477272727272727,,25.60331048346465,279.38144329896903,305.63909774436087,397.23127035830623,0.0012195,56.19815668202765,1920.4724409448818,0.34400564174894216,,586.2980769230769,999.5901639344263,0.304875,5.848920863309353,0.08934065934065934,87.10714285714286,54.07982261640798,100.37037037037037,117.82608695652175,,0.6318652849740932,0.17546762589928058,1.1559241706161136,0.22172727272727272,113.44186046511628,7.512705991067304,0.2806674338319908,0.4977551020408163,171.7605633802817,,10.205020920502092,58.34928229665072
1954,,0.03185430463576159,0.08713768115942029,56.72169811320755,19.876033057851238,5.0,3.5788690476190474,15.008736894658012,22.06422018348624,251.30616509926855,354.19734904270985,0.015221518987341772,0.4848790322580645,18.7890625,4.60727969348659,0.6413333333333333,147.54601226993864,28.294117647058822,785.9477124183006,0.4396709323583181,2558.5106382978724,3.643939393939394,1625.0,0.0001382183908045977,77.58064516129032,72.87878787878788,300.625,43.72727272727273,0.0008016666666666667,31.85430463576159,5.0419287211740046e-06,0.0037,0.0021283185840707966,38.8529886914378,715.7738095238095,,0.8043478260869565,0.03326417704011065,0.9979253112033195,16.033333333333335,43.72727272727273,84.98233215547702,1466.4634146341464,348.04630969609264,53.9237668161435,7.758064516129032,185.0,1.0931818181818183,26.751946607341488,3.8978930307941653,27.038875868192246,0.3135593220338983,35.68249258160237,0.9431372549019608,161.40939597315435,1.7814814814814814,,25.24639676618798,235.78431372549022,272.67573696145126,382.3529411764706,0.001286096256684492,57.535885167464116,835.0694444444445,0.2786790266512167,,427.1758436944938,846.830985915493,0.2357843137254902,6.5710382513661205,0.0880952380952381,84.98233215547702,59.090909090909086,99.3801652892562,105.02183406113538,,0.6230569948186528,0.13214285714285715,1.1905940594059405,0.24243951612903225,112.91079812206573,5.979166148720881,0.27611940298507465,0.4858585858585859,168.1818181818182,,10.190677966101696,47.71825396825397
1955,,0.06483627204030226,0.0932608695652174,56.44736842105263,19.64885496183206,4.931034482758621,3.6253521126760564,16.06340489266101,23.18918918918919,267.8459937565037,348.30852503382954,0.01629113924050633,0.5189516129032258,18.652173913043477,5.007782101167315,0.6864,151.41176470588235,29.930232558139537,849.5049504950496,0.4714285714285714,2738.297872340426,3.112454655380895,1693.421052631579,0.00011753424657534246,61.285714285714285,73.54285714285714,321.75,51.48,0.000858,23.18918918918919,5.3402489626556015e-06,0.00396,0.00227787610619469,47.49077490774908,735.4285714285714,,0.7013623978201635,0.035601659751037344,0.9508681196896934,16.18867924528302,46.04651162790698,65.8312020460358,1487.8612716763007,362.0253164556962,67.73684210526316,7.706586826347305,192.08955223880596,1.208450704225352,32.62357414448669,3.594972067039106,31.41430264210036,0.3057007125890736,37.74193548387097,1.001556420233463,149.65116279069767,1.763013698630137,,27.511749124667556,280.0870511425463,292.8327645051195,413.1621187800963,0.0016823529411764705,60.851063829787236,804.375,0.3830357142857143,,429.7161936560935,939.4160583941605,0.156,6.994565217391305,0.09,95.68773234200744,48.93536121673004,100.94117647058823,109.06779661016948,,0.6668393782383419,0.14142857142857143,1.231578947368421,0.33823915900131407,99.76744186046511,6.922890723756757,0.29965075669383,0.5231707317073171,176.3013698630137,,9.498154981549815,47.40331491712708
1956,,0.06727959697732998,0.09677536231884058,54.28861788617886,18.809859154929576,5.049149338374291,3.459844559585492,16.66874687968048,21.031496062992126,269.2540322580645,346.4332036316472,0.01690506329113924,0.538508064516129,19.785185185185185,5.59958071278826,0.7122666666666667,147.56906077348066,27.822916666666668,797.3134328358209,0.4795332136445242,2725.5102040816328,2.884449244060475,1745.751633986928,0.0001181858407079646,60.70454545454545,74.19444444444444,267.1,55.645833333333336,0.0008903333333333334,22.074380165289256,5.4621676891615546e-06,0.004992523364485981,0.002363716814159292,44.66555183946488,733.7912087912088,,0.7277929155313352,0.0369432918395574,0.9474991131606952,16.79874213836478,45.19458544839255,50.77946768060836,1552.906976744186,357.5635876840696,70.28947368421052,7.56657223796034,189.43262411347519,1.2539906103286385,33.016069221260814,3.4375804375804377,27.90455282693194,0.3542440318302387,35.42440318302387,0.981985294117647,128.41346153846155,1.8678321678321679,,32.326996818998815,285.0586979722519,294.4873208379272,410.9230769230769,0.001483888888888889,64.83009708737863,667.75,0.5268244575936883,,431.5024232633279,917.8694158075601,0.1077016129032258,7.141711229946524,0.09116040955631399,90.85034013605443,52.16796875,110.8298755186722,118.1858407079646,,0.7440111420612814,0.14675824175824176,1.1924107142857143,0.4407590759075908,96.4259927797834,6.241675040310331,0.33180124223602486,0.5428861788617886,182.94520547945206,,8.993265993265993,49.18968692449356
1957,,0.06972292191435768,0.10028985507246377,59.271948608137045,18.57718120805369,4.942857142857143,3.5762273901808785,17.274088866699948,22.322580645161292,266.15384615384613,327.9620853080569,0.017518987341772152,0.5580645161290323,17.858064516129033,5.547094188376754,0.7381333333333333,147.23404255319147,24.714285714285715,784.1359773371105,0.6276643990929706,2824.4897959183672,4.162406015037594,1797.4025974025974,0.00013568627450980393,64.37209302325581,79.08571428571429,276.8,52.22641509433962,0.0009226666666666667,22.688524590163933,5.395711500974659e-06,0.006220224719101124,0.0024714285714285715,49.42857142857143,773.1843575418994,,0.7542234332425068,0.038284923928077454,1.2172383465259455,16.674698795180724,42.981366459627324,59.6551724137931,1488.1720430107525,333.09265944645006,72.84210526315789,8.569659442724458,190.89655172413794,1.6093023255813954,27.405940594059405,3.4643304130162704,22.806152748655073,0.3865921787709497,39.71305595408895,0.9712280701754386,129.95305164319248,1.698159509202454,,29.935175884158188,228.7603305785124,295.0959488272921,440.0635930047695,0.001637869822485207,70.61224489795917,856.9659442724459,1.4416666666666667,,401.74165457184324,904.5751633986928,0.12874418604651164,5.778705636743215,0.09447098976109215,92.26666666666667,55.02982107355865,126.39269406392695,121.93832599118943,,0.7208333333333333,0.15908045977011495,1.3056603773584905,0.5580645161290323,78.19209039548024,6.755008907435879,0.8046511627906977,0.5292543021032505,177.43589743589743,,11.02788844621514,45.67656765676568
1958,,0.06772058823529412,0.16745454545454547,54.93041749502982,17.161490683229815,5.051188299817184,3.94151212553495,17.24288567149276,21.41860465116279,253.4862385321101,316.8577981651376,0.017487341772151898,0.5570564516129032,17.26875,5.6969072164948455,0.8247761194029851,143.90625,24.669642857142858,771.7877094972067,0.6337155963302752,2763.0,4.7637931034482754,1794.155844155844,0.00014169230769230768,60.06521739130435,78.94285714285714,307.0,53.13461538461539,0.000921,35.468549422336324,6.279545454545454e-06,0.006208988764044944,0.002445132743362832,56.38775510204081,740.7506702412869,,0.7528610354223433,0.03821576763485477,1.4720298348428342,16.25294117647059,42.054794520547944,74.27419354838709,1726.875,320.9059233449478,72.71052631578948,10.348314606741573,190.55172413793105,1.7161490683229814,34.62406015037594,3.458072590738423,25.455806678792964,0.4161144578313253,44.208,0.9366101694915254,126.74311926605505,1.6950920245398773,,29.881102228298076,238.1896551724138,297.41657696447794,439.268680445151,0.0023025,75.08152173913044,750.8152173913043,0.5417647058823529,,388.06179775280896,847.5460122699387,0.1726875,6.625899280575539,0.0966083916083916,92.40802675585284,51.741573033707866,118.07692307692308,121.71806167400881,,0.7508152173913043,0.17598726114649682,1.3157142857142856,0.6890274314214464,94.94845360824742,8.176975436519681,1.1323770491803278,0.5615853658536586,175.98726114649682,,12.17180616740088,61.12831858407079
